V4	dis2ts_3MBPP1_30Cr2_pr_counts	dis2ts_3MBPP1_30Cr2gb_counts	dis2ts_3MBPP1_30Cr2term_counts	dis2ts_3MBPP1_30Cr2pr_map	dis2ts_3MBPP1_30Cr2gb_map	dis2ts_3MBPP1_30Cr2term_map	dis2ts_3MBPP1_30Cr2pr_density	dis2ts_3MBPP1_30Cr2pr_densityRPKM	dis2ts_3MBPP1_30Cr2gb_density	dis2ts_3MBPP1_30Cr2gb_densityRPKM	dis2ts_3MBPP1_30Cr2pause_index_CI_low	dis2ts_3MBPP1_30Cr2pause_index_CI_high	dis2ts_3MBPP1_30Cr2pause_index_scaled	dis2ts_3MBPP1_30Cr2pause_index_CI_low_scaled	dis2ts_3MBPP1_30Cr2pause_index_CI_high_scaled	dis2ts_3MBPP1_30Cr2_ExpPR	dis2ts_3MBPP1_30Cr2_ExpGB	dis2ts_3MBPP1_30Cr2Fexact_Pval
SPAC3A12.14	1	106	64	100	1284	300	0.01	4.46192925789639	0.0825545171339564	36.8352415371509	0.000488283288308589	0.0621109685935455	0.121132075471698	0.00626955742188228	0.797504836741125	7	94	1
SPAC3A12.15	12	194	40	100	2566	257	0.12	53.5431510947567	0.0756040530007794	33.7339936099727	0.0328944477277862	0.113598451754168	1.58721649484536	0.844071528694994	2.91493627201194	7	105	1
SPAC3A12.16c	20	283	37	100	1237	300	0.2	89.2385851579278	0.228779304769604	102.079707355269	0.0436426773753756	0.11319869586698	0.874204946996466	0.539859919133396	1.40026786787454	22	98	1
SPAC3A12.17c	7	145	18	100	1313	300	0.07	31.2335048052747	0.11043412033511	49.274923259328	0.0207503316855103	0.106467718763015	0.633862068965517	0.27245185503075	1.39792114735839	10	97	1
SPAC3A12.18	14	347	111	100	1840	300	0.14	62.4670096105494	0.188586956521739	84.1461658961982	0.0227022954898655	0.0703533391724267	0.742363112391931	0.417722237013526	1.29450144077265	18	96	1
SPAC3A12.19	13	38	31	100	429	300	0.13	58.005080352653	0.0885780885780886	39.5229165035111	0.173320221793243	0.664192856891736	1.46763157894737	0.743543751493015	2.84938735606555	9	104	1
SPAC3C7.01c	7	128	49	100	2021	300	0.07	31.2335048052747	0.0633349826818407	28.2596212276466	0.0234470342528033	0.120936728652898	1.105234375	0.473864562249155	2.44413128607507	6	101	1
SPAC3C7.02c	15	61	10	100	951	300	0.15	66.9289388684458	0.064143007360673	28.620156123205	0.134050549667425	0.444489693094009	2.33852459016393	1.27482072733721	4.22709698132403	6	109	1
SPAC3C7.03c	26	46	23	100	1275	300	0.26	116.010160705306	0.036078431372549	16.0979408520183	0.339878769227925	0.936050397868043	7.20652173913043	4.33345430765604	11.9346425728175	4	122	1.47954488155596e-07
SPAC3C7.04	8	243	37	100	2875	300	0.08	35.6954340631711	0.0845217391304348	37.7130020754373	0.0151201646630348	0.0685859705465264	0.946502057613169	0.434704734062251	1.97184665321263	8	100	1
SPAC3C7.05c	1	32	9	100	1688	300	0.01	4.46192925789639	0.018957345971564	8.45863366425855	0.00158636952447218	0.212316189610862	0.5275	0.0267779175730904	3.58389728063135	1	100	1
SPAC3C7.06c	11	222	30	100	2827	300	0.11	49.0812218368603	0.0785284754156349	35.0388502035019	0.025654414019143	0.0931398941859958	1.40076576576577	0.725250284321173	2.6330648086381	8	103	1
SPAC3C7.07c	54	77	34	100	1699	300	0.54	240.944179926405	0.0453207769276045	20.2218100563874	0.488097380160297	1.00662785773389	11.9150649350649	8.29277448892345	17.1026073028988	6	148	6.49615889192523e-25
SPAC3C7.08c	97	910	94	100	3247	300	0.97	432.80713801595	0.280258700338774	125.049449482159	0.085958228410094	0.132052127161946	3.46108791208791	2.79106367647575	4.28773256894839	43	154	1.38201190218704e-12
SPAC3C7.09	4	54	29	100	1309	300	0.04	17.8477170315856	0.0412528647822765	18.4067364344083	0.0228339397599397	0.212824030747002	0.96962962962963	0.298896271457611	2.78586656247825	4	100	1
SPAC3C7.10	3	48	18	100	1124	300	0.03	13.3857877736892	0.0427046263345196	19.0545021689525	0.0155539315870732	0.208111576518362	0.7025	0.174826191038703	2.33917412006639	4	99	1
SPAC3C7.11c	1	467	78	100	2231	300	0.01	4.46192925789639	0.209323173464814	93.3985192038374	0.000111561307743481	0.0139508833211855	0.0477730192719486	0.00248893277575705	0.311244206895648	17	84	1
SPAC3C7.12	3	135	32	100	1867	300	0.03	13.3857877736892	0.0723085163363685	32.2635484636322	0.00566304579962194	0.0719354171112014	0.414888888888889	0.105729065078942	1.34303423746613	6	97	1
SPAC3C7.13c	6	189	7	100	3757	300	0.06	26.7715755473783	0.0503060952887942	22.4462238419595	0.0127288693301361	0.0739731078951835	1.19269841269841	0.478223620733213	2.77916966362204	5	101	1
SPAC3C7.14c	8	322	168	100	962	300	0.08	35.6954340631711	0.334719334719335	149.349399276781	0.0114449387910544	0.0515933814452765	0.239006211180124	0.110100311169943	0.49632832950356	27	81	1
SPAC3F10.02c	26	521	50	100	2904	300	0.26	116.010160705306	0.179407713498623	80.0504525951797	0.0329433480824693	0.0750371286538437	1.44921305182342	0.956674828314908	2.17907821610762	19	107	1
SPAC3F10.03	6	209	183	100	2067	300	0.06	26.7715755473783	0.101112723754233	45.1157820464608	0.0115258177685383	0.0667994799560233	0.593397129186603	0.238238653275687	1.380745250691	9	97	1
SPAC3F10.04	102	209	2	100	3680	300	1.02	455.116784305432	0.0567934782608696	25.3408482309876	0.382455296730461	0.622390432851993	17.9598086124402	14.074354919681	22.9039679289533	10	192	1.99261153570989e-61
SPAC3F10.05c	9	226	82	100	1154	300	0.09	40.1573633210675	0.195840554592721	87.3826700419917	0.0191640223328138	0.0797574722420294	0.459557522123894	0.221152817720671	0.920401229673019	17	92	1
SPAC3F10.06c	13	133	27	100	1454	300	0.13	58.005080352653	0.0914718019257221	40.8140709284883	0.052850879645991	0.177105235686977	1.4212030075188	0.768451790052709	2.57511012688864	9	104	1
SPAC3F10.07c	9	14	15	100	374	300	0.09	40.1573633210675	0.0374331550802139	16.7024089867779	0.257350397762411	1.57848216167982	2.40428571428571	0.962490487631417	5.90352328468252	3	106	1
SPAC3F10.08c	9	72	16	100	954	300	0.09	40.1573633210675	0.0754716981132075	33.6749377954444	0.0584291737620343	0.258237238998579	1.1925	0.557414317689807	2.46358326004644	7	102	1
SPAC3F10.09	7	139	42	100	1839	300	0.07	31.2335048052747	0.0755845568243611	33.7252945539749	0.0216282754805614	0.11116182704752	0.926115107913669	0.397743986087525	2.0442659994039	7	100	1
SPAC3F10.10c	0	171	30	100	2737	300	0	0	0.0624771647789551	27.8768689477633	0.000532214012910368	0.0281562920265299	0	0.0145666975333568	0.770637712766123	5	95	1
SPAC3F10.11c	7	533	29	100	4477	300	0.07	31.2335048052747	0.119052937234755	53.1205783886258	0.00572448960941401	0.0285319543442825	0.58797373358349	0.256285399813465	1.27737559599353	11	96	1
SPAC3F10.12c	1	58	23	100	1359	300	0.01	4.46192925789639	0.0426784400294334	19.0428180248705	0.000886168532157665	0.114796577053431	0.234310344827586	0.0120430303520227	1.56008548215613	4	97	1
SPAC3F10.13	27	322	36	100	2456	300	0.27	120.472089963202	0.131107491856678	58.4992353844722	0.0554382680939365	0.125955870314947	2.05937888198758	1.36156386438708	3.09347617493509	14	113	1
SPAC3F10.15c	21	211	3	100	3603	300	0.21	93.7005144158241	0.0585623091867888	26.1300880770507	0.0618290633963185	0.158621123377278	3.58592417061611	2.22770115416935	5.71511907528333	6	115	0.0347492550123507
SPAC3F10.16c	12	276	68	100	1951	300	0.12	53.5431510947567	0.141465914915428	63.1210904756229	0.0232490887287324	0.0793897512460169	0.848260869565217	0.453589721097569	1.54889404680979	13	99	1
SPAC3F10.17	16	214	33	100	1556	300	0.16	71.3908681263422	0.137532133676093	61.3658651150274	0.0433941588391364	0.126874119341857	1.16336448598131	0.675213111536963	1.9741612969593	14	102	1
SPAC3F10.18c	131	21	131	100	81	300	1.31	584.512732784427	0.259259259259259	115.679647426943	3.86127154246148	10.1745022488562	5.05285714285714	3.1276299493938	8.24134682157349	47	184	2.76499785298225e-06
SPAC3F10.19	16	143	51	100	1142	300	0.16	71.3908681263422	0.125218914185639	55.8717936846921	0.0643315203495821	0.191730702577669	1.27776223776224	0.734665962392227	2.18956462343698	12	104	1
SPAC3G6.01	21	887	62	100	4889	300	0.21	93.7005144158241	0.181427694825118	80.9517539732889	0.0149594225172535	0.037081649274756	1.15748590755355	0.731366166868525	1.81292183304282	18	103	1
SPAC3G6.02	27	62	33	100	545	300	0.27	120.472089963202	0.113761467889908	50.7595621999222	0.270213945089754	0.698415344840546	2.37338709677419	1.47266600073916	3.80636362938097	12	115	1
SPAC3G6.03c	2	88	25	100	1656	300	0.02	8.92385851579278	0.0531400966183575	23.710735186889	0.00387333776376311	0.0935759155614898	0.376363636363636	0.0641424733679171	1.54961716169827	5	97	1
SPAC3G6.04	7	71	16	100	1185	300	0.07	31.2335048052747	0.059915611814346	26.7339221359193	0.0415565802209914	0.222093986179129	1.16830985915493	0.492445475618748	2.63181373622268	6	101	1
SPAC3G6.05	29	84	30	100	1390	300	0.29	129.395948478995	0.060431654676259	26.9641768103091	0.221290414865345	0.535964011751699	4.79880952380952	3.07593676662829	7.44989976334862	7	122	1.69330576130723e-05
SPAC3G6.06c	5	88	32	100	1636	300	0.05	22.3096462894819	0.0537897310513447	24.0005974752373	0.0203674679576783	0.145157376322844	0.929545454545454	0.333211775787617	2.37477467664172	5	100	1
SPAC3G6.07	1	1	0	100	474	300	0.01	4.46192925789639	0.00210970464135021	0.941335286476031	0.027408528703162	36.4849938072245	4.74	0.129916426052988	172.938870646244	0	101	1
SPAC3G6.08	2	35	5	100	756	300	0.02	8.92385851579278	0.0462962962962963	20.6570798976685	0.00950763214357373	0.242707696571695	0.432	0.0718776990054174	1.83487018608201	4	98	1
SPAC3G6.09c	25	350	79	100	2659	300	0.25	111.54823144741	0.131628431741256	58.7316750757328	0.0465394237617739	0.108778236958032	1.89928571428571	1.23748327782557	2.89241332071406	14	111	1
SPAC3G6.10c	3	123	89	100	645	300	0.03	13.3857877736892	0.190697674418605	85.0879532901172	0.00620750739763349	0.0790741089129652	0.157317073170732	0.040038422714736	0.510028002488626	16	87	1
SPAC3G6.11	9	185	3	100	3496	300	0.09	40.1573633210675	0.0529176201372998	23.6114677548865	0.0233393520173633	0.0977514196478041	1.70075675675676	0.815943746527019	3.41738963088723	5	104	1
SPAC3G6.13c	208	165	190	100	197	300	2.08	928.081285642449	0.83756345177665	373.714887082692	1.0224977117875	1.55436575273163	2.48339393939394	2.01432049222138	3.06210053288132	140	168	5.17229587261875e-05
SPAC3G9.01	3	63	23	100	1697	300	0.03	13.3857877736892	0.0371243370654095	16.5646165732158	0.0119540699724486	0.156920667685371	0.808095238095238	0.202860567432452	2.66294373062074	3	100	1
SPAC3G9.02	3	30	9	100	695	300	0.03	13.3857877736892	0.0431654676258993	19.2601262930779	0.0243559280368764	0.341769974278403	0.695	0.169273699856291	2.3753013212349	4	99	1
SPAC3G9.03	100	138	76	100	456	300	1	446.192925789639	0.302631578947368	135.032069646864	0.55567104038876	0.944639835808722	3.30434782608696	2.53385994417274	4.30755765128777	46	154	1.96555191721046e-08
SPAC3G9.04	8	78	31	100	632	300	0.08	35.6954340631711	0.123417721518987	55.0681142588478	0.0459229986225795	0.219574638240483	0.648205128205128	0.290233351294703	1.38771171367985	11	97	1
SPAC3G9.05	5	210	115	100	2529	300	0.05	22.3096462894819	0.0830367734282325	37.0504208840744	0.00866731913581757	0.0597978508469113	0.602142857142857	0.219196500944826	1.51228764791839	8	97	1
SPAC3G9.06	56	229	39	100	1633	300	0.56	249.868038442198	0.140232700551133	62.5708389502923	0.180565999092077	0.330513785670435	3.99336244541485	2.94864276517362	5.39729011999821	19	137	4.63117241353084e-09
SPAC3G9.07c	8	155	19	100	1670	300	0.08	35.6954340631711	0.092814371257485	41.413115866703	0.0235412285846619	0.108321532123639	0.861935483870968	0.393138517363854	1.80896958646478	9	99	1
SPAC3G9.08	2	54	19	100	1255	300	0.02	8.92385851579278	0.0430278884462151	19.1987394363669	0.00624894524129813	0.15448115453729	0.464814814814815	0.0784242627782915	1.93873848944299	4	98	1
SPAC3G9.09c	15	133	40	100	1072	300	0.15	66.9289388684458	0.124067164179104	55.3578909794981	0.0635788374236507	0.196816152163573	1.20902255639098	0.681565137181536	2.1098691511935	12	103	1
SPAC3G9.10c	2	30	11	100	1111	300	0.02	8.92385851579278	0.027002700270027	12.048413837704	0.011019937571277	0.285599406220113	0.740666666666667	0.122431506416887	3.17300940310546	2	100	1
SPAC3G9.11c	6	130	14	100	2235	300	0.06	26.7715755473783	0.058165548098434	25.9530560861982	0.0183922596923605	0.108269642925195	1.03153846153846	0.411067004124257	2.41982651937811	5	101	1
SPAC3G9.12	7	287	62	100	5106	300	0.07	31.2335048052747	0.0562083822953388	25.0797825502598	0.0105833867598116	0.0532447151058874	1.24536585365854	0.540387727955978	2.71867515330661	5	102	1
SPAC3G9.13c	1	182	1	100	6574	300	0.01	4.46192925789639	0.0276848189838759	12.3527703823721	0.000285394136861254	0.0359700674581991	0.361208791208791	0.0187618105572588	2.36467223470201	2	99	1
SPAC3G9.14	4	733	83	100	3277	300	0.04	17.8477170315856	0.22368019530058	99.8045207823635	0.00174306584988056	0.0150566383872424	0.178826739427012	0.057120267900586	0.493406039949932	19	85	1
SPAC3G9.15c	10	69	36	100	532	300	0.1	44.6192925789639	0.129699248120301	57.8708869915133	0.070253516896086	0.290310500216551	0.771014492753623	0.373748709887178	1.54445186115205	12	98	1
SPAC3G9.16c	6	34	26	100	406	300	0.06	26.7715755473783	0.083743842364532	37.3659100414968	0.0666562781680915	0.439275859525599	0.716470588235294	0.270624489362451	1.78345998967393	8	98	1
SPAC3G9.17	5	17	10	100	335	300	0.05	22.3096462894819	0.0507462686567164	22.6426260848473	0.0951238246190914	0.845704712946275	0.985294117647059	0.318664812473956	2.83311078837002	5	100	1
SPAC3H1.01c	16	126	36	100	2370	300	0.16	71.3908681263422	0.0531645569620253	23.721649219196	0.0727357836913728	0.218456413602208	3.00952380952381	1.72383807348554	5.17741700237233	5	111	1
SPAC3H1.02c	2	249	42	100	3245	300	0.02	8.92385851579278	0.07673343605547	34.2379163394823	0.00138325494453913	0.0326333770758062	0.260642570281124	0.0448866229502948	1.05895308610991	7	95	1
SPAC3H1.03	0	32	7	100	743	300	0	0	0.0430686406460296	19.2169227796345	0.00286022979559656	0.15399674612007	0	0.0212515073812825	1.14419582367212	4	96	1
SPAC3H1.04c	6	187	48	100	1985	300	0.06	26.7715755473783	0.0942065491183879	42.0342957796788	0.0128631336515404	0.0747761162152215	0.636898395721925	0.255333202983077	1.48430590687215	9	97	1
SPAC3H1.05	1	180	110	100	2058	300	0.01	4.46192925789639	0.0874635568513119	39.0256203314553	0.000288549311441497	0.0363729286361436	0.114333333333333	0.00593834482946601	0.748554871331835	8	93	1
SPAC3H1.06c	0	258	60	100	3713	300	0	0	0.0694855911661729	31.0039792226574	0.000352591701730203	0.0186283490642966	0	0.0130917298852424	0.691670600757334	6	94	1
SPAC3H1.07	40	668	193	100	990	300	0.4	178.477170315856	0.674747474747475	301.067549926746	0.0429246971069693	0.0832116450591089	0.592814371257485	0.424954501358996	0.823795286085178	56	84	1
SPAC3H1.08c	6	60	29	100	836	300	0.06	26.7715755473783	0.0717703349282297	32.0234157265291	0.0389602722711131	0.240475257804288	0.836	0.325707876186505	2.01037315524385	7	99	1
SPAC3H1.09c	37	439	41	100	2366	300	0.37	165.091382542166	0.185545224006762	82.7889663658713	0.0593466106217146	0.119184896496954	1.99412300683371	1.40414080730977	2.81991465111793	21	116	1
SPAC3H1.10	0	147	113	100	2111	300	0	0	0.0696352439602084	31.0707532406807	0.000619237752305905	0.0327816623041913	0	0.0130721089511776	0.692020891241477	6	94	1
SPAC3H1.11	20	1328	304	100	3878	300	0.2	89.2385851579278	0.342444559051057	152.796339723734	0.00942076548292669	0.0238063933879668	0.584036144578313	0.365337285427897	0.923211935585351	30	90	1
SPAC3H1.12c	6	515	31	100	4087	300	0.06	26.7715755473783	0.126009297773428	56.2244572502236	0.00471204312960859	0.0268930315137964	0.476155339805825	0.192581202707103	1.09911819796886	11	95	1
SPAC3H1.13	0	34	17	100	1171	300	0	0	0.0290350128095645	12.9552173158392	0.00269086889544985	0.144693076160053	0	0.0315100747657177	1.69435592183422	2	98	1
SPAC3H1.14	4	29	17	100	856	300	0.04	17.8477170315856	0.0338785046728972	15.1163491213779	0.0411868094997137	0.411235858753941	1.18068965517241	0.352559089317549	3.52017895093374	3	101	1
SPAC3H5.04	8	157	10	100	1865	300	0.08	35.6954340631711	0.0841823056300268	37.5615492487792	0.0232469652133625	0.106913972283642	0.95031847133758	0.43355590122921	1.99394558308993	8	100	1
SPAC3H5.05c	78	82	35	96	332	300	0.8125	362.531752204081	0.246987951807229	110.204276851658	0.689808909175133	1.31156373336691	3.28963414634146	2.38558914423067	4.53582457789391	34	140	7.29158290894607e-06
SPAC3H5.06c	2	549	128	100	5087	222	0.02	8.92385851579278	0.1079221545115	48.1541018790076	0.000629351071642235	0.0147420778533265	0.185318761384335	0.0320150890144405	0.749929500398721	9	93	1
SPAC3H5.07	77	323	63	100	1157	300	0.77	343.568552858022	0.279170267934313	124.563798643088	0.18443715511568	0.307737852202522	2.758173374613	2.13393788468842	3.56052694998319	38	139	9.3209000563032e-06
SPAC3H5.08c	9	265	55	100	3282	300	0.09	40.1573633210675	0.0807434491163924	36.02715579959	0.016377171036426	0.0678721740186926	1.11464150943396	0.537498753415501	2.22756475129349	8	101	1
SPAC3H5.09c	15	1664	57	100	8315	300	0.15	66.9289388684458	0.200120264582081	89.2922463636752	0.00522400701281992	0.0152868057326873	0.749549278846154	0.434376183115976	1.27109789667295	19	96	1
SPAC3H5.10	57	144	117	100	448	300	0.57	254.329967700094	0.321428571428571	143.419154718098	0.287834370491554	0.543445594718831	1.77333333333333	1.28949797980216	2.43463626434036	38	119	1
SPAC3H5.11	44	332	31	100	2256	300	0.44	196.324887347441	0.147163120567376	65.6631433342908	0.0955038125205617	0.183325728960928	2.98987951807229	2.15456601046387	4.13582844535853	18	126	0.000410158299773635
SPAC3H5.12c	15	106	76	52	627	300	0.288461538461538	128.709497823934	0.169059011164274	75.4329348224908	0.0791847359110999	0.24886555342779	1.70627721335269	0.954785181081916	3.00074426921585	9	58	1
SPAC3H5.13	7	30	17	100	351	300	0.07	31.2335048052747	0.0854700854700855	38.1361475033879	0.093555402767761	0.555427283381952	0.819	0.328379463714841	1.94954976467065	8	99	1
SPAC3H8.02	22	417	74	100	1885	300	0.22	98.1624436737205	0.221220159151194	98.7068700553206	0.0334952299877558	0.0823086939864096	0.994484412470024	0.631385085269198	1.55151888164382	22	100	1
SPAC3H8.03	13	205	20	100	1248	300	0.13	58.005080352653	0.164262820512821	73.2929084830737	0.0346240892646929	0.113738706232448	0.791414634146342	0.432108634023368	1.41945905378096	15	98	1
SPAC3H8.04	6	92	25	100	1486	300	0.06	26.7715755473783	0.0619111709286676	27.6243264957246	0.0257801998313862	0.154346611177421	0.969130434782609	0.383093769494399	2.29359064209647	6	100	1
SPAC3H8.05c	21	345	31	100	3425	300	0.21	93.7005144158241	0.100729927007299	44.9449808459636	0.0381395460057267	0.0961612919175763	2.08478260869565	1.30627945069614	3.29352424817699	11	110	1
SPAC3H8.06	14	328	97	100	2157	300	0.14	62.4670096105494	0.152063050533148	67.849457421883	0.0240017512434497	0.0744789609669534	0.920670731707317	0.517717774321211	1.60651118805718	15	99	1
SPAC3H8.07c	10	36	9	100	492	300	0.1	44.6192925789639	0.0731707317073171	32.6482628626565	0.129310328709406	0.581260037056538	1.36666666666667	0.636206817250276	2.85979938231817	7	103	1
SPAC3H8.08c	12	144	21	100	1955	300	0.12	53.5431510947567	0.0736572890025575	32.8653612857841	0.0440347267259204	0.154067873335088	1.62916666666667	0.860878907491743	3.01202692370097	7	105	1
SPAC3H8.09c	0	314	24	100	3230	300	0	0	0.0972136222910217	43.3760305566398	0.000289664556821495	0.015296500252619	0	0.00935616518533427	0.494076958159593	8	92	1
SPAC3H8.10	31	280	80	100	1535	300	0.31	138.319806994788	0.182410423452769	81.3902405349178	0.074990294969072	0.162561620693287	1.69946428571429	1.15110102777526	2.49532087764196	20	111	1
SPAC458.02c	16	231	82	100	1582	300	0.16	71.3908681263422	0.146017699115044	65.1520643852127	0.0402573072544531	0.117365662034394	1.09575757575758	0.636870600765449	1.85672477338411	14	102	1
SPAC458.03	5	209	25	100	3487	300	0.05	22.3096462894819	0.0599369085173502	26.7434245741424	0.00870832253785221	0.0600875248326237	0.834210526315789	0.303659206894906	2.09525199091359	5	100	1
SPAC458.04c	1	35	30	100	1227	300	0.01	4.46192925789639	0.0285248573757131	12.7275895702016	0.00145382362789627	0.193368363637487	0.350571428571429	0.0178384159142873	2.37262982183196	2	99	1
SPAC458.05	13	280	57	100	2287	300	0.13	58.005080352653	0.122431132487976	54.6279052125487	0.025473742192675	0.0828505065431878	1.06182142857143	0.582584483946478	1.89479108464271	12	101	1
SPAC458.06	28	53	19	100	1335	300	0.28	124.934019221099	0.0397003745318352	17.714026267304	0.325816944154697	0.853213072571259	7.05283018867924	4.3496562044652	11.3903945188263	4	124	3.67150442625565e-08
SPAC458.07	14	104	21	100	1491	300	0.14	62.4670096105494	0.0697518443997317	31.1227795319399	0.0738281636277636	0.241103364333473	2.00711538461538	1.10077791968996	3.59485116221208	7	107	1
SPAC4A8.02c	11	219	39	100	2448	300	0.11	49.0812218368603	0.0894607843137255	39.916769096377	0.0260003096925644	0.0944368834219396	1.22958904109589	0.636487581273977	2.31181490616908	9	102	1
SPAC4A8.03c	0	218	36	100	2284	300	0	0	0.095446584938704	42.5875909904296	0.000417353471081236	0.0220606287110969	0	0.00953235327949542	0.503864759761453	8	92	1
SPAC4A8.04	25	701	128	100	1940	300	0.25	111.54823144741	0.361340206185567	161.227443803369	0.0234074579853566	0.0539061752860109	0.691868758915835	0.454104684915917	1.04577980054861	33	92	1
SPAC4A8.05c	33	744	32	100	6247	300	0.33	147.243665510581	0.119097166639987	53.140313236352	0.0307791918972192	0.0635865092936159	2.77084677419355	1.92277611781928	3.97224923557219	14	119	0.0246852556966639
SPAC4A8.06c	12	247	82	100	1929	300	0.12	53.5431510947567	0.128045619491965	57.1330495956665	0.0259389139839633	0.0888531740710004	0.937165991902834	0.500361650750652	1.7139777278296	12	100	1
SPAC4A8.07c	31	300	50	100	1624	300	0.31	138.319806994788	0.184729064039409	82.4248015621254	0.0700833696505149	0.151520011749931	1.67813333333333	1.13815392312436	2.46068499081888	20	111	1
SPAC4A8.08c	2	147	68	100	3126	300	0.02	8.92385851579278	0.0470249520153551	20.9822009248487	0.0023337751312851	0.0555571062879663	0.42530612244898	0.0729538106039723	1.73671514256183	4	98	1
SPAC4A8.09c	25	164	48	100	1573	300	0.25	111.54823144741	0.10425937698665	46.5197964586782	0.0977295567013601	0.236028429265314	2.39786585365854	1.53728592691239	3.71272719234338	11	114	1
SPAC4A8.10	13	259	31	100	2988	300	0.13	58.005080352653	0.0866800535475234	38.676026699972	0.0275093264778641	0.0896693957026996	1.49976833976834	0.821978675158579	2.67932154359666	9	104	1
SPAC4A8.11c	37	2559	55	100	5561	300	0.37	165.091382542166	0.460169034346341	205.324167792786	0.0103007405636845	0.0202051479721146	0.804052364204767	0.572824182746495	1.12360827872929	43	94	1
SPAC4A8.12c	15	84	49	100	1171	300	0.15	66.9289388684458	0.071733561058924	32.007007486191	0.098987264609186	0.317155967202123	2.09107142857143	1.15914086857357	3.71389637593686	7	108	1
SPAC4A8.13c	22	132	48	100	1015	300	0.22	98.1624436737205	0.130049261083744	58.0270602997363	0.103273095069562	0.266605760279681	1.69166666666667	1.04822191495606	2.70604846683876	14	108	1
SPAC4A8.14	11	123	24	100	1462	300	0.11	49.0812218368603	0.0841313269493844	37.5388029221105	0.045733200848449	0.170311520509196	1.30747967479675	0.668619396404325	2.48995442984444	8	103	1
SPAC4A8.15c	46	136	69	100	364	300	0.46	205.248745863234	0.373626373626374	166.709444800524	0.238693961356371	0.478102310348293	1.23117647058824	0.868846019337189	1.74029240966779	39	107	1
SPAC4A8.16c	31	822	104	100	2686	300	0.31	138.319806994788	0.306031273268801	136.548989202935	0.0258848619442464	0.0546312922407696	1.01296836982968	0.695267391822457	1.46739650958707	30	101	1
SPAC4C5.01	4	109	16	100	1369	300	0.04	17.8477170315856	0.0796201607012418	35.5259524551283	0.0115313541600374	0.103146069968381	0.502385321100917	0.157864238450911	1.41206969786713	7	97	1
SPAC4C5.02c	5	299	30	100	2262	300	0.05	22.3096462894819	0.132183908045977	58.9795246733431	0.00610780095080194	0.0418438008200812	0.378260869565217	0.13815845750714	0.946506774550238	12	93	1
SPAC4C5.03	15	155	140	100	1383	300	0.15	66.9289388684458	0.112075198843095	50.007160880256	0.0547827394772305	0.168148805580142	1.33838709677419	0.757645286970098	2.32549798117337	11	104	1
SPAC4C5.04	49	107	18	100	1105	300	0.49	218.634533636923	0.0968325791855204	43.2060118185442	0.321952320775507	0.650124404302227	5.06028037383178	3.55757314456936	7.18387466753961	13	136	3.12750011627423e-10
SPAC4D7.01c	16	502	52	100	5481	300	0.16	71.3908681263422	0.0915891260718847	40.8664201325303	0.0187047997397554	0.0534694253124393	1.74693227091633	1.02521007373599	2.9306592013748	9	107	1
SPAC4D7.02c	16	112	31	100	1396	300	0.16	71.3908681263422	0.0802292263610315	35.7977132438679	0.0815055465628469	0.246775822254078	1.99428571428571	1.13781743001734	3.44499047866693	8	108	1
SPAC4D7.03	7	218	48	100	2389	300	0.07	31.2335048052747	0.0912515696944328	40.7158048648561	0.0138903987219218	0.0703294081857176	0.767110091743119	0.331841625466711	1.68016956155679	8	99	1
SPAC4D7.04c	14	210	37	100	1247	300	0.14	62.4670096105494	0.168404170008019	75.1407493310538	0.0372406680668401	0.117133770471524	0.831333333333333	0.464391130793496	1.4606581177799	16	98	1
SPAC4D7.05	27	320	82	100	1372	300	0.27	120.472089963202	0.233236151603499	104.068320883881	0.0557790827934443	0.126756273336856	1.157625	0.765289015926056	1.73909607018167	24	103	1
SPAC4D7.06c	21	80	9	100	1018	300	0.21	93.7005144158241	0.0785854616895874	35.0642770758066	0.15753882637667	0.433587626024991	2.67225	1.6037452525145	4.41392203293441	8	113	1
SPAC4D7.07c	29	236	39	100	2087	300	0.29	129.395948478995	0.113080977479636	50.455932192791	0.0818991882647771	0.183264179707983	2.56453389830508	1.7092360590859	3.82472343050561	13	116	0.405989152382431
SPAC4D7.08c	27	494	88	100	2227	300	0.27	120.472089963202	0.221823080377189	98.9758892411682	0.0363426640912002	0.0816237142022529	1.21718623481781	0.809351129311029	1.81776011528417	23	104	1
SPAC4D7.09	15	218	45	100	1774	300	0.15	66.9289388684458	0.122886133032694	54.8309232368327	0.0392388626163508	0.118643726753021	1.22064220183486	0.696097422814062	2.1047397125986	12	103	1
SPAC4D7.10c	5	216	122	100	2244	300	0.05	22.3096462894819	0.0962566844919786	42.9490516802861	0.00842918481487139	0.0581168037474573	0.519444444444444	0.189150907245714	1.30414107609294	9	96	1
SPAC4D7.11	2	163	20	100	1590	300	0.02	8.92385851579278	0.10251572327044	45.7417905054787	0.00210669417215663	0.050043006034742	0.195092024539877	0.0334964373372905	0.795683795952398	9	93	1
SPAC4D7.12c	42	101	48	100	839	300	0.42	187.401028831648	0.120381406436234	53.7133319484547	0.285487353364986	0.604154838461543	3.48891089108911	2.39523889473223	5.06885909469234	15	127	0.000131996912747964
SPAC4D7.13	71	353	110	100	1996	300	0.71	316.796977310644	0.17685370741483	78.9108731481676	0.154551594152458	0.26136970992125	4.01461756373938	3.08484981928306	5.21693941002814	25	146	9.96626115020493e-12
